,year,pop,lifeexp,gdppercap,country,continent
872,1992.0,3219994.0,69.292,6890.806854,lebanon,asia
873,1997.0,3430388.0,70.265,8754.96385,lebanon,asia
874,2002.0,3677780.0,71.028,9313.93883,lebanon,asia
875,2007.0,3921278.0,71.993,10461.05868,lebanon,asia
876,1952.0,748747.0,42.138000000000005,298.8462121,lesotho,africa
877,1957.0,813338.0,45.047,335.99711510000003,lesotho,africa
878,1962.0,893143.0,47.747,411.80062660000004,lesotho,africa
879,1967.0,996380.0,48.492,498.63902649999994,lesotho,africa
880,1972.0,1116779.0,49.766999999999996,496.58159220000005,lesotho,africa
881,1977.0,1251524.0,52.208,745.3695408,lesotho,africa
882,1982.0,1411807.0,55.078,797.2631074,lesotho,africa
883,1987.0,1599200.0,57.18,773.9932140999999,lesotho,africa
884,1992.0,1803195.0,59.685,977.4862724999999,lesotho,africa
885,1997.0,1982823.0,55.558,1186.147994,lesotho,africa
886,2002.0,2046772.0,44.593,1275.184575,lesotho,africa
887,2007.0,2012649.0,42.592,1569.331442,lesotho,africa
888,1952.0,863308.0,38.48,575.5729961000001,liberia,africa
889,1957.0,975950.0,39.486,620.9699901,liberia,africa
890,1962.0,1112796.0,40.501999999999995,634.1951625,liberia,africa
891,1967.0,1279406.0,41.536,713.6036482999999,liberia,africa
892,1972.0,1482628.0,42.614,803.0054535,liberia,africa
893,1977.0,1703617.0,43.763999999999996,640.3224382999999,liberia,africa
894,1982.0,1956875.0,44.852,572.1995694,liberia,africa
895,1987.0,2269414.0,46.027,506.1138573,liberia,africa
896,1992.0,1912974.0,40.802,636.6229191000001,liberia,africa
897,1997.0,2200725.0,42.221000000000004,609.1739508,liberia,africa
898,2002.0,2814651.0,43.753,531.4823679,liberia,africa
899,2007.0,3193942.0,45.678000000000004,414.5073415,liberia,africa
900,1952.0,1019729.0,42.723,2387.54806,libya,africa
901,1957.0,1201578.0,45.288999999999994,3448.284395,libya,africa
902,1962.0,1441863.0,47.808,6757.0308159999995,libya,africa
903,1967.0,1759224.0,50.227,18772.75169,libya,africa
904,1972.0,2183877.0,52.773,21011.497209999998,libya,africa
905,1977.0,2721783.0,57.442,21951.21176,libya,africa
906,1982.0,3344074.0,62.155,17364.275380000003,libya,africa
907,1987.0,3799845.0,66.234,11770.5898,libya,africa
908,1992.0,4364501.0,68.755,9640.138501000001,libya,africa
909,1997.0,4759670.0,71.555,9467.446056,libya,africa
910,2002.0,5368585.0,72.737,9534.677467,libya,africa
911,2007.0,6036914.0,73.952,12057.49928,libya,africa
912,1952.0,4762912.0,36.681,1443.011715,madagascar,africa
913,1957.0,5181679.0,38.865,1589.20275,madagascar,africa
914,1962.0,5703324.0,40.848,1643.38711,madagascar,africa
915,1967.0,6334556.0,42.881,1634.047282,madagascar,africa
916,1972.0,7082430.0,44.851000000000006,1748.562982,madagascar,africa
917,1977.0,8007166.0,46.881,1544.228586,madagascar,africa
918,1982.0,9171477.0,48.968999999999994,1302.878658,madagascar,africa
919,1987.0,10568642.0,49.35,1155.4419480000001,madagascar,africa
920,1992.0,12210395.0,52.214,1040.6761900000001,madagascar,africa
921,1997.0,14165114.0,54.978,986.2958956,madagascar,africa
922,2002.0,16473477.0,57.286,894.6370822,madagascar,africa
923,2007.0,19167654.0,59.443000000000005,1044.770126,madagascar,africa
924,1952.0,2917802.0,36.256,369.1650802,malawi,africa
925,1957.0,3221238.0,37.207,416.36980639999996,malawi,africa
926,1962.0,3628608.0,38.41,427.90108560000004,malawi,africa
927,1967.0,4147252.0,39.486999999999995,495.5147806,malawi,africa
928,1972.0,4730997.0,41.766000000000005,584.6219709,malawi,africa
929,1977.0,5637246.0,43.766999999999996,663.2236766,malawi,africa
930,1982.0,6502825.0,45.641999999999996,632.8039209,malawi,africa
931,1987.0,7824747.0,47.457,635.5173633999999,malawi,africa
932,1992.0,10014249.0,49.42,563.2000145,malawi,africa
933,1997.0,10419991.0,47.495,692.2758102999999,malawi,africa
934,2002.0,11824495.0,45.00899999999999,665.4231186000001,malawi,africa
935,2007.0,13327079.0,48.303000000000004,759.3499101,malawi,africa
936,1952.0,6748378.0,48.463,1831.132894,malaysia,asia
937,1957.0,7739235.0,52.102,1810.0669920000003,malaysia,asia
938,1962.0,8906385.0,55.736999999999995,2036.8849440000001,malaysia,asia
939,1967.0,10154878.0,59.371,2277.742396,malaysia,asia
940,1972.0,11441462.0,63.01,2849.09478,malaysia,asia
941,1977.0,12845381.0,65.256,3827.9215710000003,malaysia,asia
942,1982.0,14441916.0,68.0,4920.355951,malaysia,asia
943,1987.0,16331785.0,69.5,5249.802653,malaysia,asia
944,1992.0,18319502.0,70.693,7277.912802,malaysia,asia
945,1997.0,20476091.0,71.938,10132.90964,malaysia,asia
946,2002.0,22662365.0,73.044,10206.97794,malaysia,asia
947,2007.0,24821286.0,74.241,12451.6558,malaysia,asia
948,1952.0,3838168.0,33.685,452.3369807,mali,africa
949,1957.0,4241884.0,35.306999999999995,490.3821867,mali,africa
950,1962.0,4690372.0,36.936,496.17434280000003,mali,africa
951,1967.0,5212416.0,38.486999999999995,545.0098873,mali,africa
952,1972.0,5828158.0,39.977,581.3688761,mali,africa
953,1977.0,6491649.0,41.714,686.3952693,mali,africa
954,1982.0,6998256.0,43.916000000000004,618.0140640999999,mali,africa
955,1987.0,7634008.0,46.364,684.1715576,mali,africa
956,1992.0,8416215.0,48.388000000000005,739.014375,mali,africa
957,1997.0,9384984.0,49.903,790.2579846,mali,africa
958,2002.0,10580176.0,51.818000000000005,951.4097517999999,mali,africa
959,2007.0,12031795.0,54.467,1042.581557,mali,africa
960,1952.0,1022556.0,40.543,743.1159097,mauritania,africa
961,1957.0,1076852.0,42.338,846.1202613,mauritania,africa
962,1962.0,1146757.0,44.248000000000005,1055.8960359999999,mauritania,africa
963,1967.0,1230542.0,46.288999999999994,1421.145193,mauritania,africa
964,1972.0,1332786.0,48.437,1586.851781,mauritania,africa
965,1977.0,1456688.0,50.852,1497.492223,mauritania,africa
966,1982.0,1622136.0,53.599,1481.150189,mauritania,africa
967,1987.0,1841240.0,56.145,1421.603576,mauritania,africa
968,1992.0,2119465.0,58.333,1361.369784,mauritania,africa
969,1997.0,2444741.0,60.43,1483.1361359999999,mauritania,africa
970,2002.0,2828858.0,62.247,1579.0195429999999,mauritania,africa
971,2007.0,3270065.0,64.164,1803.1514960000002,mauritania,africa
972,1952.0,516556.0,50.986000000000004,1967.955707,mauritius,africa
973,1957.0,609816.0,58.089,2034.037981,mauritius,africa
974,1962.0,701016.0,60.246,2529.0674870000003,mauritius,africa
975,1967.0,789309.0,61.556999999999995,2475.387562,mauritius,africa
976,1972.0,851334.0,62.943999999999996,2575.4841579999998,mauritius,africa
977,1977.0,913025.0,64.93,3710.9829630000004,mauritius,africa
978,1982.0,992040.0,66.711,3688.037739,mauritius,africa
979,1987.0,1042663.0,68.74,4783.586903,mauritius,africa
980,1992.0,1096202.0,69.745,6058.2538460000005,mauritius,africa
981,1997.0,1149818.0,70.736,7425.705295000001,mauritius,africa
982,2002.0,1200206.0,71.954,9021.815894,mauritius,africa
983,2007.0,1250882.0,72.801,10956.99112,mauritius,africa
984,1952.0,30144317.0,50.788999999999994,3478.125529,mexico,americas
985,1957.0,35015548.0,55.19,4131.546641,mexico,americas
986,1962.0,41121485.0,58.299,4581.609385,mexico,americas
987,1967.0,47995559.0,60.11,5754.733883,mexico,americas
988,1972.0,55984294.0,62.361000000000004,6809.406690000001,mexico,americas
989,1977.0,63759976.0,65.032,7674.929108,mexico,americas
990,1982.0,71640904.0,67.405,9611.147541,mexico,americas
991,1987.0,80122492.0,69.498,8688.156003,mexico,americas
992,1992.0,88111030.0,71.455,9472.384295,mexico,americas
993,1997.0,95895146.0,73.67,9767.29753,mexico,americas
994,2002.0,102479927.0,74.902,10742.44053,mexico,americas
995,2007.0,108700891.0,76.195,11977.57496,mexico,americas
996,1952.0,800663.0,42.244,786.5668575,mongolia,asia
997,1957.0,882134.0,45.248000000000005,912.6626085,mongolia,asia
998,1962.0,1010280.0,48.251000000000005,1056.353958,mongolia,asia
999,1967.0,1149500.0,51.253,1226.04113,mongolia,asia
1000,1972.0,1320500.0,53.754,1421.741975,mongolia,asia
1001,1977.0,1528000.0,55.49100000000001,1647.511665,mongolia,asia
1002,1982.0,1756032.0,57.489,2000.603139,mongolia,asia
1003,1987.0,2015133.0,60.222,2338.008304,mongolia,asia
1004,1992.0,2312802.0,61.271,1785.402016,mongolia,asia
1005,1997.0,2494803.0,63.625,1902.2521,mongolia,asia
1006,2002.0,2674234.0,65.033,2140.7393230000002,mongolia,asia
1007,2007.0,2874127.0,66.803,3095.7722710000003,mongolia,asia
1008,1952.0,413834.0,59.163999999999994,2647.585601,montenegro,europe
1009,1957.0,442829.0,61.448,3682.259903,montenegro,europe
1010,1962.0,474528.0,63.728,4649.593785,montenegro,europe
1011,1967.0,501035.0,67.178,5907.850937,montenegro,europe
1012,1972.0,527678.0,70.63600000000001,7778.414017,montenegro,europe
1013,1977.0,560073.0,73.066,9595.929904999999,montenegro,europe
1014,1982.0,562548.0,74.101,11222.58762,montenegro,europe
1015,1987.0,569473.0,74.865,11732.51017,montenegro,europe
1016,1992.0,621621.0,75.435,7003.339037000001,montenegro,europe
1017,1997.0,692651.0,75.445,6465.613349,montenegro,europe
1018,2002.0,720230.0,73.98100000000001,6557.194282,montenegro,europe
1019,2007.0,684736.0,74.543,9253.896111,montenegro,europe
1020,1952.0,9939217.0,42.873000000000005,1688.20357,morocco,africa
1021,1957.0,11406350.0,45.423,1642.002314,morocco,africa
1022,1962.0,13056604.0,47.924,1566.353493,morocco,africa
1023,1967.0,14770296.0,50.335,1711.04477,morocco,africa
1024,1972.0,16660670.0,52.861999999999995,1930.194975,morocco,africa
1025,1977.0,18396941.0,55.73,2370.619976,morocco,africa
1026,1982.0,20198730.0,59.65,2702.620356,morocco,africa
1027,1987.0,22987397.0,62.677,2755.046991,morocco,africa
1028,1992.0,25798239.0,65.393,2948.047252,morocco,africa
1029,1997.0,28529501.0,67.66,2982.101858,morocco,africa
1030,2002.0,31167783.0,69.615,3258.495584,morocco,africa
1031,2007.0,33757175.0,71.164,3820.17523,morocco,africa
1032,1952.0,6446316.0,31.285999999999998,468.5260381,mozambique,africa
1033,1957.0,7038035.0,33.779,495.5868333000001,mozambique,africa
1034,1962.0,7788944.0,36.161,556.6863539,mozambique,africa
1035,1967.0,8680909.0,38.113,566.6691539,mozambique,africa
1036,1972.0,9809596.0,40.328,724.9178037,mozambique,africa
1037,1977.0,11127868.0,42.495,502.31973339999996,mozambique,africa
1038,1982.0,12587223.0,42.795,462.2114149,mozambique,africa
1039,1987.0,12891952.0,42.861000000000004,389.87618460000004,mozambique,africa
1040,1992.0,13160731.0,44.284,410.89682389999996,mozambique,africa
1041,1997.0,16603334.0,46.343999999999994,472.34607710000006,mozambique,africa
1042,2002.0,18473780.0,44.026,633.6179466,mozambique,africa
1043,2007.0,19951656.0,42.082,823.6856205,mozambique,africa
1044,1952.0,20092996.0,36.319,331.0,myanmar,asia
1045,1957.0,21731844.0,41.905,350.0,myanmar,asia
1046,1962.0,23634436.0,45.108000000000004,388.0,myanmar,asia
1047,1967.0,25870271.0,49.379,349.0,myanmar,asia
1048,1972.0,28466390.0,53.07,357.0,myanmar,asia
1049,1977.0,31528087.0,56.059,371.0,myanmar,asia
1050,1982.0,34680442.0,58.056000000000004,424.0,myanmar,asia
1051,1987.0,38028578.0,58.339,385.0,myanmar,asia
1052,1992.0,40546538.0,59.32,347.0,myanmar,asia
1053,1997.0,43247867.0,60.328,415.0,myanmar,asia
1054,2002.0,45598081.0,59.908,611.0,myanmar,asia
1055,2007.0,47761980.0,62.068999999999996,944.0,myanmar,asia
1056,1952.0,485831.0,41.725,2423.780443,namibia,africa
1057,1957.0,548080.0,45.226000000000006,2621.448058,namibia,africa
1058,1962.0,621392.0,48.386,3173.215595,namibia,africa
1059,1967.0,706640.0,51.159,3793.694753,namibia,africa
1060,1972.0,821782.0,53.867,3746.080948,namibia,africa
1061,1977.0,977026.0,56.437,3876.4859579999998,namibia,africa
1062,1982.0,1099010.0,58.968,4191.100511,namibia,africa
1063,1987.0,1278184.0,60.835,3693.7313369999997,namibia,africa
1064,1992.0,1554253.0,61.998999999999995,3804.537999,namibia,africa
1065,1997.0,1774766.0,58.909,3899.52426,namibia,africa
1066,2002.0,1972153.0,51.479,4072.3247509999997,namibia,africa
1067,2007.0,2055080.0,52.906000000000006,4811.060429,namibia,africa
1068,1952.0,9182536.0,36.157,545.8657228999999,nepal,asia
1069,1957.0,9682338.0,37.686,597.9363557999999,nepal,asia
1070,1962.0,10332057.0,39.393,652.3968593,nepal,asia
1071,1967.0,11261690.0,41.472,676.4422254,nepal,asia
1072,1972.0,12412593.0,43.971000000000004,674.7881296,nepal,asia
1073,1977.0,13933198.0,46.748000000000005,694.1124398,nepal,asia
1074,1982.0,15796314.0,49.593999999999994,718.3730947,nepal,asia
1075,1987.0,17917180.0,52.537,775.6324501,nepal,asia
1076,1992.0,20326209.0,55.727,897.7403604,nepal,asia
1077,1997.0,23001113.0,59.426,1010.892138,nepal,asia
1078,2002.0,25873917.0,61.34,1057.206311,nepal,asia
1079,2007.0,28901790.0,63.785,1091.359778,nepal,asia
1080,1952.0,10381988.0,72.13,8941.571858,netherlands,europe
1081,1957.0,11026383.0,72.99,11276.193440000001,netherlands,europe
1082,1962.0,11805689.0,73.23,12790.849559999999,netherlands,europe
1083,1967.0,12596822.0,73.82,15363.25136,netherlands,europe
1084,1972.0,13329874.0,73.75,18794.74567,netherlands,europe
1085,1977.0,13852989.0,75.24,21209.0592,netherlands,europe
1086,1982.0,14310401.0,76.05,21399.46046,netherlands,europe
1087,1987.0,14665278.0,76.83,23651.32361,netherlands,europe
1088,1992.0,15174244.0,77.42,26790.94961,netherlands,europe
1089,1997.0,15604464.0,78.03,30246.13063,netherlands,europe
1090,2002.0,16122830.0,78.53,33724.75778,netherlands,europe
1091,2007.0,16570613.0,79.762,36797.93332,netherlands,europe
1092,1952.0,1994794.0,69.39,10556.575659999999,new zealand,oceania
1093,1957.0,2229407.0,70.26,12247.39532,new zealand,oceania
1094,1962.0,2488550.0,71.24,13175.678,new zealand,oceania
1095,1967.0,2728150.0,71.52,14463.918930000002,new zealand,oceania
1096,1972.0,2929100.0,71.89,16046.03728,new zealand,oceania
1097,1977.0,3164900.0,72.22,16233.7177,new zealand,oceania
1098,1982.0,3210650.0,73.84,17632.4104,new zealand,oceania
1099,1987.0,3317166.0,74.32,19007.19129,new zealand,oceania
1100,1992.0,3437674.0,76.33,18363.324940000002,new zealand,oceania
1101,1997.0,3676187.0,77.55,21050.41377,new zealand,oceania
1102,2002.0,3908037.0,79.11,23189.80135,new zealand,oceania
1103,2007.0,4115771.0,80.204,25185.00911,new zealand,oceania
1104,1952.0,1165790.0,42.31399999999999,3112.363948,nicaragua,americas
1105,1957.0,1358828.0,45.431999999999995,3457.415947,nicaragua,americas
1106,1962.0,1590597.0,48.632,3634.364406,nicaragua,americas
1107,1967.0,1865490.0,51.88399999999999,4643.393534000001,nicaragua,americas
1108,1972.0,2182908.0,55.151,4688.593267,nicaragua,americas
1109,1977.0,2554598.0,57.47,5486.371089,nicaragua,americas
1110,1982.0,2979423.0,59.298,3470.3381560000003,nicaragua,americas
1111,1987.0,3344353.0,62.008,2955.984375,nicaragua,americas
1112,1992.0,4017939.0,65.843,2170.151724,nicaragua,americas
1113,1997.0,4609572.0,68.426,2253.023004,nicaragua,americas
1114,2002.0,5146848.0,70.836,2474.548819,nicaragua,americas
1115,2007.0,5675356.0,72.899,2749.320965,nicaragua,americas
1116,1952.0,3379468.0,37.444,761.879376,niger,africa
1117,1957.0,3692184.0,38.598,835.5234025000001,niger,africa
1118,1962.0,4076008.0,39.486999999999995,997.7661127,niger,africa
1119,1967.0,4534062.0,40.118,1054.384891,niger,africa
1120,1972.0,5060262.0,40.546,954.2092363,niger,africa
1121,1977.0,5682086.0,41.291000000000004,808.8970727999999,niger,africa
1122,1982.0,6437188.0,42.598,909.7221354000001,niger,africa
1123,1987.0,7332638.0,44.555,668.3000228,niger,africa
1124,1992.0,8392818.0,47.391000000000005,581.182725,niger,africa
1125,1997.0,9666252.0,51.313,580.3052092,niger,africa
1126,2002.0,11140655.0,54.496,601.0745012,niger,africa
1127,2007.0,12894865.0,56.867,619.6768923999999,niger,africa
1128,1952.0,33119096.0,36.324,1077.281856,nigeria,africa
1129,1957.0,37173340.0,37.802,1100.5925630000002,nigeria,africa
1130,1962.0,41871351.0,39.36,1150.9274779999998,nigeria,africa
1131,1967.0,47287752.0,41.04,1014.5141039999999,nigeria,africa
1132,1972.0,53740085.0,42.821000000000005,1698.3888379999999,nigeria,africa
1133,1977.0,62209173.0,44.513999999999996,1981.9518059999998,nigeria,africa
1134,1982.0,73039376.0,45.826,1576.97375,nigeria,africa
1135,1987.0,81551520.0,46.886,1385.029563,nigeria,africa
1136,1992.0,93364244.0,47.472,1619.848217,nigeria,africa
1137,1997.0,106207839.0,47.464,1624.941275,nigeria,africa
1138,2002.0,119901274.0,46.608000000000004,1615.2863949999999,nigeria,africa
1139,2007.0,135031164.0,46.858999999999995,2013.9773050000001,nigeria,africa
1140,1952.0,3327728.0,72.67,10095.42172,norway,europe
1141,1957.0,3491938.0,73.44,11653.97304,norway,europe
1142,1962.0,3638919.0,73.47,13450.40151,norway,europe
1143,1967.0,3786019.0,74.08,16361.87647,norway,europe
1144,1972.0,3933004.0,74.34,18965.05551,norway,europe
1145,1977.0,4043205.0,75.37,23311.34939,norway,europe
1146,1982.0,4114787.0,75.97,26298.635309999998,norway,europe
1147,1987.0,4186147.0,75.89,31540.9748,norway,europe
1148,1992.0,4286357.0,77.32,33965.66115,norway,europe
1149,1997.0,4405672.0,78.32,41283.16433,norway,europe
1150,2002.0,4535591.0,79.05,44683.97525,norway,europe
1151,2007.0,4627926.0,80.196,49357.19017,norway,europe
1152,1952.0,507833.0,37.578,1828.230307,oman,asia
1153,1957.0,561977.0,40.08,2242.746551,oman,asia
1154,1962.0,628164.0,43.165,2924.638113,oman,asia
1155,1967.0,714775.0,46.988,4720.942687,oman,asia
1156,1972.0,829050.0,52.143,10618.03855,oman,asia
1157,1977.0,1004533.0,57.367,11848.343920000001,oman,asia
1158,1982.0,1301048.0,62.728,12954.791009999999,oman,asia
1159,1987.0,1593882.0,67.734,18115.223130000002,oman,asia
1160,1992.0,1915208.0,71.197,18616.70691,oman,asia
1161,1997.0,2283635.0,72.499,19702.055809999998,oman,asia
1162,2002.0,2713462.0,74.193,19774.83687,oman,asia
1163,2007.0,3204897.0,75.64,22316.19287,oman,asia
1164,1952.0,41346560.0,43.43600000000001,684.5971437999999,pakistan,asia
1165,1957.0,46679944.0,45.556999999999995,747.0835292,pakistan,asia
1166,1962.0,53100671.0,47.67,803.3427418,pakistan,asia
1167,1967.0,60641899.0,49.8,942.4082588,pakistan,asia
1168,1972.0,69325921.0,51.928999999999995,1049.938981,pakistan,asia
1169,1977.0,78152686.0,54.043,1175.921193,pakistan,asia
1170,1982.0,91462088.0,56.158,1443.429832,pakistan,asia
1171,1987.0,105186881.0,58.245,1704.686583,pakistan,asia
1172,1992.0,120065004.0,60.838,1971.8294640000001,pakistan,asia
1173,1997.0,135564834.0,61.818000000000005,2049.3505210000003,pakistan,asia
1174,2002.0,153403524.0,63.61,2092.712441,pakistan,asia
1175,2007.0,169270617.0,65.483,2605.94758,pakistan,asia
1176,1952.0,940080.0,55.191,2480.380334,panama,americas
1177,1957.0,1063506.0,59.201,2961.800905,panama,americas
1178,1962.0,1215725.0,61.817,3536.540301,panama,americas
1179,1967.0,1405486.0,64.071,4421.009084,panama,americas
1180,1972.0,1616384.0,66.21600000000001,5364.2496630000005,panama,americas
1181,1977.0,1839782.0,68.681,5351.912144,panama,americas
1182,1982.0,2036305.0,70.472,7009.601598,panama,americas
1183,1987.0,2253639.0,71.523,7034.779161,panama,americas
1184,1992.0,2484997.0,72.462,6618.74305,panama,americas
1185,1997.0,2734531.0,73.738,7113.692252,panama,americas
1186,2002.0,2990875.0,74.712,7356.031934000001,panama,americas
1187,2007.0,3242173.0,75.53699999999999,9809.185636,panama,americas
1188,1952.0,1555876.0,62.648999999999994,1952.3087010000002,paraguay,americas
1189,1957.0,1770902.0,63.196000000000005,2046.1547059999998,paraguay,americas
1190,1962.0,2009813.0,64.361,2148.027146,paraguay,americas
1191,1967.0,2287985.0,64.95100000000001,2299.376311,paraguay,americas
1192,1972.0,2614104.0,65.815,2523.337977,paraguay,americas
1193,1977.0,2984494.0,66.35300000000001,3248.373311,paraguay,americas
1194,1982.0,3366439.0,66.874,4258.5036039999995,paraguay,americas
1195,1987.0,3886512.0,67.378,3998.875695,paraguay,americas
1196,1992.0,4483945.0,68.225,4196.411078,paraguay,americas
1197,1997.0,5154123.0,69.4,4247.400261,paraguay,americas
1198,2002.0,5884491.0,70.755,3783.674243,paraguay,americas
1199,2007.0,6667147.0,71.752,4172.838464,paraguay,americas
1200,1952.0,8025700.0,43.902,3758.523437,peru,americas
1201,1957.0,9146100.0,46.263000000000005,4245.256697999999,peru,americas
1202,1962.0,10516500.0,49.096000000000004,4957.037982,peru,americas
1203,1967.0,12132200.0,51.445,5788.09333,peru,americas
1204,1972.0,13954700.0,55.448,5937.827283,peru,americas
1205,1977.0,15990099.0,58.446999999999996,6281.290854999999,peru,americas
1206,1982.0,18125129.0,61.406000000000006,6434.501797,peru,americas
1207,1987.0,20195924.0,64.134,6360.9434439999995,peru,americas
1208,1992.0,22430449.0,66.458,4446.380924,peru,americas
1209,1997.0,24748122.0,68.38600000000001,5838.347657,peru,americas
1210,2002.0,26769436.0,69.906,5909.020073,peru,americas
1211,2007.0,28674757.0,71.421,7408.905561,peru,americas
1212,1952.0,22438691.0,47.751999999999995,1272.880995,philippines,asia
1213,1957.0,26072194.0,51.333999999999996,1547.9448439999999,philippines,asia
1214,1962.0,30325264.0,54.757,1649.5521529999999,philippines,asia
1215,1967.0,35356600.0,56.393,1814.12743,philippines,asia
1216,1972.0,40850141.0,58.065,1989.3740699999998,philippines,asia
1217,1977.0,46850962.0,60.06,2373.204287,philippines,asia
1218,1982.0,53456774.0,62.082,2603.273765,philippines,asia
1219,1987.0,60017788.0,64.15100000000001,2189.634995,philippines,asia
1220,1992.0,67185766.0,66.458,2279.3240170000004,philippines,asia
1221,1997.0,75012988.0,68.564,2536.534925,philippines,asia
1222,2002.0,82995088.0,70.303,2650.921068,philippines,asia
1223,2007.0,91077287.0,71.688,3190.481016,philippines,asia
1224,1952.0,25730551.0,61.31,4029.3296990000003,poland,europe
1225,1957.0,28235346.0,65.77,4734.253019,poland,europe
1226,1962.0,30329617.0,67.64,5338.752143,poland,europe
1227,1967.0,31785378.0,69.61,6557.152776,poland,europe
1228,1972.0,33039545.0,70.85,8006.506993000001,poland,europe
1229,1977.0,34621254.0,70.67,9508.141454,poland,europe
1230,1982.0,36227381.0,71.32,8451.531004,poland,europe
1231,1987.0,37740710.0,70.98,9082.351172,poland,europe
1232,1992.0,38370697.0,70.99,7738.881247,poland,europe
1233,1997.0,38654957.0,72.75,10159.58368,poland,europe
1234,2002.0,38625976.0,74.67,12002.23908,poland,europe
1235,2007.0,38518241.0,75.563,15389.924680000002,poland,europe
1236,1952.0,8526050.0,59.82,3068.319867,portugal,europe
1237,1957.0,8817650.0,61.51,3774.571743,portugal,europe
1238,1962.0,9019800.0,64.39,4727.954889,portugal,europe
1239,1967.0,9103000.0,66.6,6361.517993,portugal,europe
1240,1972.0,8970450.0,69.26,9022.247417,portugal,europe
1241,1977.0,9662600.0,70.41,10172.48572,portugal,europe
1242,1982.0,9859650.0,72.77,11753.84291,portugal,europe
1243,1987.0,9915289.0,74.06,13039.30876,portugal,europe
1244,1992.0,9927680.0,74.86,16207.266630000002,portugal,europe
1245,1997.0,10156415.0,75.97,17641.03156,portugal,europe
1246,2002.0,10433867.0,77.29,19970.90787,portugal,europe
1247,2007.0,10642836.0,78.098,20509.64777,portugal,europe
1248,1952.0,2227000.0,64.28,3081.959785,puerto rico,americas
1249,1957.0,2260000.0,68.54,3907.1561890000003,puerto rico,americas
1250,1962.0,2448046.0,69.62,5108.34463,puerto rico,americas
1251,1967.0,2648961.0,71.1,6929.277714,puerto rico,americas
1252,1972.0,2847132.0,72.16,9123.041742,puerto rico,americas
1253,1977.0,3080828.0,73.44,9770.524921,puerto rico,americas
1254,1982.0,3279001.0,73.75,10330.98915,puerto rico,americas
1255,1987.0,3444468.0,74.63,12281.34191,puerto rico,americas
1256,1992.0,3585176.0,73.911,14641.587109999999,puerto rico,americas
1257,1997.0,3759430.0,74.917,16999.4333,puerto rico,americas
1258,2002.0,3859606.0,77.778,18855.606180000002,puerto rico,americas
1259,2007.0,3942491.0,78.74600000000001,19328.70901,puerto rico,americas
1260,1952.0,257700.0,52.724,2718.885295,reunion,africa
1261,1957.0,308700.0,55.09,2769.451844,reunion,africa
1262,1962.0,358900.0,57.666000000000004,3173.72334,reunion,africa
1263,1967.0,414024.0,60.542,4021.1757390000002,reunion,africa
1264,1972.0,461633.0,64.274,5047.658563,reunion,africa
1265,1977.0,492095.0,67.064,4319.804067,reunion,africa
1266,1982.0,517810.0,69.885,5267.219353,reunion,africa
1267,1987.0,562035.0,71.913,5303.377488,reunion,africa
1268,1992.0,622191.0,73.615,6101.2558229999995,reunion,africa
1269,1997.0,684810.0,74.77199999999999,6071.941411,reunion,africa
1270,2002.0,743981.0,75.744,6316.1652,reunion,africa
1271,2007.0,798094.0,76.442,7670.122558,reunion,africa
1272,1952.0,16630000.0,61.05,3144.613186,romania,europe
1273,1957.0,17829327.0,64.1,3943.370225,romania,europe
1274,1962.0,18680721.0,66.8,4734.9975859999995,romania,europe
1275,1967.0,19284814.0,66.8,6470.866545,romania,europe
1276,1972.0,20662648.0,69.21,8011.414401999999,romania,europe
1277,1977.0,21658597.0,69.46,9356.39724,romania,europe
1278,1982.0,22356726.0,69.66,9605.314053,romania,europe
1279,1987.0,22686371.0,69.53,9696.273295,romania,europe
1280,1992.0,22797027.0,69.36,6598.409903,romania,europe
1281,1997.0,22562458.0,69.72,7346.547556999999,romania,europe
1282,2002.0,22404337.0,71.322,7885.360081,romania,europe
1283,2007.0,22276056.0,72.476,10808.47561,romania,europe
1284,1952.0,2534927.0,40.0,493.32387520000003,rwanda,africa
1285,1957.0,2822082.0,41.5,540.2893982999999,rwanda,africa
1286,1962.0,3051242.0,43.0,597.4730727000001,rwanda,africa
1287,1967.0,3451079.0,44.1,510.9637142,rwanda,africa
1288,1972.0,3992121.0,44.6,590.5806637999999,rwanda,africa
1289,1977.0,4657072.0,45.0,670.0806011,rwanda,africa
1290,1982.0,5507565.0,46.218,881.5706467,rwanda,africa
1291,1987.0,6349365.0,44.02,847.991217,rwanda,africa
1292,1992.0,7290203.0,23.599,737.0685949,rwanda,africa
1293,1997.0,7212583.0,36.086999999999996,589.9445051,rwanda,africa
1294,2002.0,7852401.0,43.413000000000004,785.6537647999999,rwanda,africa
1295,2007.0,8860588.0,46.242,863.0884639000001,rwanda,africa
1296,1952.0,60011.0,46.471000000000004,879.5835855,sao tome and principe,africa
1297,1957.0,61325.0,48.945,860.7369026,sao tome and principe,africa
1298,1962.0,65345.0,51.893,1071.551119,sao tome and principe,africa
1299,1967.0,70787.0,54.425,1384.840593,sao tome and principe,africa
1300,1972.0,76595.0,56.48,1532.985254,sao tome and principe,africa
1301,1977.0,86796.0,58.55,1737.561657,sao tome and principe,africa
1302,1982.0,98593.0,60.351000000000006,1890.2181170000001,sao tome and principe,africa
1303,1987.0,110812.0,61.728,1516.525457,sao tome and principe,africa
1304,1992.0,125911.0,62.742,1428.777814,sao tome and principe,africa
